"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SCX",0.347730667921964,0.25636177552151,0.125,0.04,1
"NECTIN1",0.347986188425117,0.36117172187807,0.125,0.04,1
"SCAMP2",0.348582938292918,0.250562163081021,0.125,0.04,1
"TMEM8B",0.348942364741158,0.27118447526489,0.312,0.16,1
"SNX27",0.349088838191684,0.318231010901501,0.188,0.12,1
"G2E3",0.349217303544419,-0.270570248439273,0.062,0.16,1
"MAP3K2",0.349568039199746,0.282605213267978,0.188,0.12,1
"MAGI2",0.349619385849195,-0.313732767763109,0.312,0.48,1
"ATG9A",0.349772223784038,0.342618082872003,0.125,0.08,1
"CCPG1",0.350021052536521,-0.261919753883736,0.125,0.28,1
"ZRSR2",0.350095953341383,0.329701884109638,0.188,0.12,1
"ERI3",0.350307288880792,0.337987246019875,0.125,0.08,1
"PKP2",0.350459614310121,0.332651672807702,0.438,0.28,1
"BEND5",0.350462788374226,0.281753732870547,0.188,0.04,1
"BTF3",0.35115787224515,0.305192936501345,0.125,0.08,1
"ZUP1",0.3514810383142,0.355353073144168,0.25,0.08,1
"CACNB1",0.351566531746347,0.395530695829624,0.188,0.16,1
"CALCOCO1",0.351819959186539,-0.298877042883759,0.125,0.24,1
"HECTD1",0.352054571466137,0.332611829606794,0.562,0.32,1
"ATCAY",0.352239755158599,0.380944410657223,0.438,0.28,1
"KCNIP2",0.352495174821992,-0.292549408802582,0.25,0.28,1
"OCIAD1",0.35287459980726,-0.309473898246868,0.25,0.4,1
"RNF19A",0.352975340101722,0.327819990060963,0.312,0.16,1
"PITPNC1",0.35305149229044,-0.325868079731021,0.125,0.2,1
"NCKAP5L",0.353053708738758,0.320944689320561,0.188,0.08,1
"IGSF10",0.353916671236495,-0.252268124135456,0.062,0.12,1
"MYT1",0.353929676051509,0.306245999446588,0.125,0.08,1
"SDHB",0.35423208418024,0.308969285402928,0.125,0.08,1
"SSB",0.354243348886742,-0.310628648509773,0.062,0.16,1
"TSPYL2",0.354391468223444,0.325631384963935,0.438,0.28,1
"FCHSD2",0.354715872324389,0.385443250463194,0.125,0.08,1
"SNRNP200",0.354937245984892,0.304507161778878,0.125,0.08,1
"PRPF40A",0.355252981086392,-0.33686227385631,0.375,0.44,1
"BCL2L13",0.355605149233638,-0.255579921929214,0.062,0.08,1
"CNST",0.356073396733863,0.311669046234623,0.125,0.08,1
"CNOT1",0.356223982868511,-0.325331375694051,0.062,0.24,1
"SFPQ",0.356539189352168,-0.279003987341211,0.562,0.52,1
"PHIP",0.357384980841523,0.297245651498881,0.562,0.56,1
"CSNK1E",0.358401194039357,-0.302547179639198,0.125,0.28,1
"PBX1",0.358417566909413,-0.29159724126155,0.438,0.44,1
"RBMX",0.358465507188933,0.300513224119594,0.312,0.28,1
"SYNGAP1",0.358578425981646,0.311236178026916,0.375,0.24,1
"FAM177A1",0.358770996922434,0.372828558232405,0.125,0.12,1
"ZNF484",0.358869681621352,0.333740772198495,0.125,0.08,1
"OTUD4",0.359232050360683,0.278045332102711,0.188,0.08,1
"D2HGDH",0.359534500173957,0.267524403085246,0.312,0.12,1
"NBR1",0.360191585865464,0.366457750724706,0.188,0.12,1
"DNAAF1",0.360428161687906,-0.261877455772685,0.125,0.2,1
"MDM4",0.361093021353531,-0.266016229033699,0.5,0.72,1
"LIMA1",0.361279195283282,0.373783002975018,0.125,0.04,1
"ASCC1",0.362105373347423,0.31253436356243,0.312,0.16,1
"SRPRB",0.362111733081957,0.368092291041159,0.125,0.04,1
"TIMM50",0.36237969674785,0.304507161778878,0.125,0.04,1
"CST3",0.362554430244219,-0.272058185667756,0.062,0.08,1
"ADPGK",0.362880454568927,0.302155762103703,0.125,0.04,1
"LSG1",0.3633403360957,-0.2628875692756,0.062,0.12,1
"WWC2",0.363954858558991,0.376723478670324,0.25,0.2,1
"XPOT",0.363995316601639,-0.267974416706362,0.125,0.2,1
"GRPEL1",0.364035974473795,0.259983149614574,0.125,0.08,1
"AK5",0.364103316923343,-0.317758297427247,0.062,0.28,1
"KIF1B",0.364463102221979,0.298484895530273,0.438,0.32,1
"TNIK",0.364514478993121,0.326807931263291,0.125,0.08,1
"FAXDC2",0.364774819664633,0.311418895139372,0.125,0.04,1
"IQCA1",0.365164600771083,0.364928530924348,0.125,0.08,1
"MTMR1",0.365647904216088,0.331840670635462,0.188,0.04,1
"AGO3",0.366237266637594,-0.284470881566385,0.375,0.64,1
"SND1",0.366581244591194,0.269355279122491,0.188,0.04,1
"PCDHB13",0.366664820297454,0.285933867027695,0.125,0.04,1
"GOLGA2",0.366868426601081,0.38724577156345,0.25,0.2,1
"KCNB1",0.36734066159586,0.262619979662632,0.5,0.32,1
"SYT2",0.367483016652301,0.292828026963978,0.125,0.04,1
"SSX2IP",0.367584588175026,-0.271542795305921,0.188,0.12,1
"ZNF101",0.368270319845599,0.291147821481091,0.125,0.04,1
"RANGAP1",0.368595756819637,0.259815305742188,0.125,0.08,1
"FCHO2",0.368852312685398,0.289378917510196,0.125,0.04,1
"TAOK2",0.369449590214608,0.251875466188081,0.25,0.16,1
"USF2",0.369601981293922,-0.251360811756593,0.062,0.12,1
"ERAP1",0.370502189037046,0.285383179576156,0.188,0.04,1
"ZGRF1",0.370933209791368,-0.328571001542282,0.062,0.24,1
"HIPK2",0.371153911250957,-0.258455131331958,0.125,0.2,1
"ZNF790",0.371446133225926,0.418654004717786,0.125,0.08,1
"SCARB2",0.371565038018905,0.34233512488164,0.25,0.2,1
"GUSB",0.371941484697724,0.273111695559013,0.125,0.04,1
"CYP3A5",0.372233609650206,0.363712656401186,0.312,0.12,1
"PMS2",0.373076234602624,0.331045407403025,0.188,0.04,1
"SNRNP48",0.373102321116146,0.348086645825083,0.125,0.08,1
"MSL1",0.373197797822366,0.324878511750694,0.25,0.16,1
"SLC7A14",0.37384380993495,0.272634880520774,0.312,0.2,1
"STK4",0.374321966981588,0.346781525508081,0.188,0.12,1
"SMAD1",0.374573082853706,0.380263854274304,0.062,0.04,1
"RMND5A",0.374815703379455,0.284476905881702,0.188,0.04,1
"TM9SF2",0.376161440091273,-0.280843403289132,0.125,0.12,1
"B3GALNT2",0.376323670895915,0.297374759687069,0.125,0.04,1
"ATP6V0A1",0.376679684143415,-0.292104750453581,0.375,0.4,1
"B3GAT2",0.376846323896577,0.250475597147924,0.312,0.16,1
"ARL14EP",0.377149737454272,-0.35168235921441,0.125,0.28,1
"PPIL2",0.377486617686746,-0.264483752195449,0.062,0.16,1
"B3GALT2",0.377933774392147,0.350295998835434,0.188,0.2,1
"ATXN7",0.377972077637756,0.288309416996472,0.25,0.16,1
"ZMYND8",0.378600333996426,0.277599193680945,0.625,0.44,1
"DYRK1B",0.378920429399562,0.293560627832915,0.125,0.08,1
"RNF24",0.379225743479825,-0.322817834638912,0.125,0.2,1
"SLC4A1AP",0.379461804731135,-0.271685313689934,0.062,0.16,1
"INPP5B",0.379634455116046,-0.253962121597751,0.188,0.16,1
"SCNN1G",0.379807231739653,0.341570432929732,0.062,0.04,1
"PUM1",0.379834454485692,-0.318281964260282,0.125,0.24,1
"TMX3",0.379852160099025,0.270913344695633,0.188,0.08,1
"IDS",0.380041104597728,-0.270247326896028,0.375,0.56,1
"SPIRE2",0.380197824560275,0.315370937012728,0.25,0.24,1
"PEG10",0.380279888168136,-0.306356959374666,0.25,0.36,1
"NADSYN1",0.380442125181895,0.265955333035958,0.25,0.2,1
"TCEA1",0.380618584804773,0.283387618998005,0.188,0.12,1
"SPTBN4",0.380752725701578,-0.301021056560762,0.25,0.36,1
"WAPL",0.380815624534511,0.269461317077496,0.25,0.12,1
"PHF14",0.38096180092636,-0.311403971325956,0.375,0.52,1
"ZNF814",0.381069296576938,0.26170618943026,0.688,0.52,1
"ARHGAP22",0.381163852031753,0.33276739766647,0.062,0.04,1
"DOCK4",0.381263717745454,0.33213681811073,0.062,0.04,1
"DCTN1",0.38127077626707,-0.252890110044175,0.125,0.12,1
"RNF115",0.381363118403358,0.278187807711546,0.312,0.28,1
"ATG16L1",0.38143518654093,0.374109214559961,0.125,0.08,1
"EPB41L5",0.381538448458064,0.300740844465241,0.25,0.08,1
"PLXDC1",0.381556868046726,0.304992300650556,0.125,0.04,1
"ZNF318",0.381595069570424,0.313264554862295,0.312,0.16,1
"SUGT1",0.381779817433447,0.338586870401106,0.25,0.12,1
"LSM14A",0.382328407521497,0.32553942792289,0.25,0.16,1
"RCN2",0.382443624626033,0.339748329076356,0.312,0.44,1
"ARMC2",0.382516525595875,-0.260653099289756,0.188,0.24,1
"C9orf78",0.382777440065546,0.311669046234623,0.125,0.08,1
"ZNF226",0.383300845348036,0.338165623681745,0.375,0.24,1
"MKNK2",0.383563711431349,0.370346428947492,0.125,0.04,1
"WDR59",0.383671857426642,0.38152030236812,0.25,0.28,1
"GPSM1",0.384042489258479,0.274972219954253,0.125,0.08,1
"ZNF518A",0.384073328518155,-0.277953961879285,0.375,0.44,1
"ZNF7",0.384122761252224,0.317621352460677,0.25,0.16,1
"N4BP2",0.384303838802699,0.333315761153136,0.438,0.32,1
"CNOT8",0.384399676410431,0.299269615052245,0.125,0.04,1
"TMEM67",0.384646543107041,0.346124244801459,0.125,0.12,1
"KNSTRN",0.385061293964853,0.309770080808967,0.062,0.04,1
"FBXW7",0.38530019955175,-0.345529218128793,0.125,0.28,1
"DNMT1",0.385314225684435,-0.268030212321098,0.188,0.24,1
"ZBTB16",0.385356201194295,0.315092965629555,0.562,0.4,1
"MAP1A",0.385402664672924,0.301329972214716,0.562,0.32,1
"EXOSC1",0.385631941128131,0.35700698970664,0.125,0.04,1
"ABCB9",0.385907427160959,0.34322216334369,0.375,0.2,1
"FUBP1",0.385950237906442,0.387923625450683,0.25,0.16,1
"MRPL41",0.38601312977552,-0.377083179245543,0.062,0.2,1
"ERO1A",0.386183024521771,-0.293304286397773,0.125,0.36,1
"EPN2",0.386244042103581,-0.289036702472157,0.125,0.36,1
"POLR2D",0.386492369738549,0.281978984815363,0.188,0.04,1
"SUMO2",0.386715542030113,-0.274238770237128,0.062,0.24,1
"DEAF1",0.386836780468907,0.300287270220677,0.062,0.04,1
"ZC3H7A",0.387334571002131,-0.277275850510211,0.125,0.16,1
"ANAPC5",0.387443108377748,-0.251522944022329,0.188,0.32,1
"NTHL1",0.387875157668368,0.294997428573798,0.062,0.04,1
"N4BP1",0.388079933366528,0.333682794410227,0.125,0.12,1
"CPEB4",0.388450512633177,-0.273759251051513,0.562,0.68,1
"BRAF",0.388644788001653,-0.261061514735143,0.188,0.28,1
"NUP88",0.388715789063461,-0.25281974778815,0.125,0.16,1
"TRIM4",0.388843415900347,-0.260217438476962,0.125,0.16,1
"CALHM2",0.389042404636885,0.289262091787656,0.062,0.04,1
"KIAA0753",0.389268569797557,0.320886482388065,0.125,0.12,1
"RNF170",0.389339847164891,0.26114693646574,0.312,0.2,1
"PLPPR4",0.38950620980735,-0.290941582533693,0.125,0.24,1
"PPARGC1B",0.389520845773144,-0.273174315678689,0.312,0.32,1
"PIAS4",0.389680732706999,-0.294036723446136,0.125,0.12,1
"PHF7",0.390088880878281,0.284300151346136,0.062,0.04,1
"E2F4",0.390113145376097,-0.263131772120002,0.125,0.16,1
"EIF4A3",0.390368614425323,0.283001452027372,0.062,0.04,1
"MTF2",0.391252855888433,-0.289838385856025,0.188,0.2,1
"SLIT2",0.391519759858551,0.253571404109064,0.25,0.16,1
"SNCB",0.391571108599737,0.277546429710271,0.062,0.04,1
"FAN1",0.39176968254346,-0.329928087393172,0.125,0.2,1
"SPEG",0.392037892426386,-0.285273762632323,0.188,0.32,1
"NEURL4",0.392228742327765,0.27464787454679,0.062,0.04,1
"GTF2E2",0.392466949520755,0.321061374060274,0.125,0.04,1
"SMARCA4",0.392476270267618,0.344536579138009,0.5,0.32,1
"TRRAP",0.392614154912781,-0.289632850213764,0.312,0.36,1
"PLCB1",0.392820490472708,-0.272498935401294,0.5,0.68,1
"TOPORS",0.392860122637358,0.357753366304914,0.125,0.04,1
"TMEM130",0.393522502847924,0.344151373817874,0.25,0.2,1
"SULF2",0.393620615765432,0.27649413061049,0.188,0.12,1
"DCLK1",0.393750888207755,0.274720968219156,0.375,0.24,1
"SMCO2",0.394073126590062,0.266820544800644,0.062,0.04,1
"PLRG1",0.394481963156745,0.265143137250404,0.062,0.04,1
"TBC1D1",0.394597897994845,-0.252134123065095,0.125,0.2,1
"TRIM9",0.394637712495303,-0.250848541376299,0.188,0.2,1
"PXN",0.3949060867516,0.263424235612569,0.062,0.04,1
"ZNF287",0.394998966054577,-0.281443141849639,0.062,0.08,1
"TFAP4",0.395308446956568,0.318214754614281,0.25,0.08,1
"BAZ1B",0.395498876036401,0.354727457528041,0.312,0.16,1
"LMLN",0.395723432201454,0.332689028786589,0.188,0.08,1
"ZCCHC2",0.39577819893509,0.262712051558478,0.125,0.08,1
"ADCK5",0.396167440516714,0.276595766661506,0.125,0.12,1
"GCC2",0.396223824368653,-0.292893613573623,0.5,0.64,1
"LRRK2",0.39687086233411,-0.30482456913359,0.125,0.08,1
"KAZN",0.397309508259906,0.355961374558375,0.375,0.24,1
"NBEAL1",0.397430567256687,0.278301763914268,0.188,0.12,1
"GTPBP2",0.397552518366528,0.257825146895421,0.125,0.08,1
"COPG2",0.397592210846573,0.280698729509104,0.125,0.12,1
"USP13",0.397749860217346,0.298667925054524,0.188,0.16,1
"TMEM143",0.398400136749291,0.250035786004676,0.062,0.04,1
"U2SURP",0.39857314646323,-0.276917222437119,0.438,0.72,1
"BBS2",0.398648726084147,0.27298633921137,0.125,0.08,1
"USP42",0.398970222560883,0.357908996371594,0.125,0.08,1
"DNAJC9",0.39939053746327,0.29310033663143,0.25,0.16,1
"UTP20",0.399475873915129,-0.324647015590409,0.062,0.16,1
"FILIP1",0.399777433460541,0.366193154649791,0.062,0.04,1
"DPP8",0.400363651058325,-0.288604635838411,0.062,0.24,1
"ANKRD33",0.40037662334032,0.363199233041294,0.062,0.04,1
"PACS2",0.400509970764173,0.312097202702894,0.125,0.08,1
"ZNF644",0.400648343173995,-0.301247171459993,0.188,0.4,1
"CBX1",0.400703428924697,-0.26577192709619,0.062,0.16,1
"OTUD7A",0.4011974815368,0.291220111306918,0.188,0.2,1
"KIFC3",0.401763832330799,0.277062913142595,0.125,0.16,1
"MSRA",0.402091332356593,0.253930915606971,0.188,0.08,1
"CIAO1",0.402598281817719,0.3128445637277,0.188,0.08,1
"CCNL1",0.403201692668972,-0.331975488234224,0.125,0.28,1
"IFT20",0.403237156697363,-0.293938697985744,0.125,0.2,1
"LYST",0.403399895169075,0.27696381917647,0.312,0.16,1
"CC2D2A",0.403472470860406,-0.257287910149851,0.25,0.4,1
"ADCY1",0.403785460111877,0.25941898981263,0.25,0.2,1
"CYTH1",0.404129376771999,-0.260414540027746,0.188,0.24,1
"PTPRS",0.404746703262801,0.252592637533568,0.438,0.24,1
"ZNF407",0.404813095501366,0.346762945873359,0.125,0.08,1
"NAE1",0.405053362541142,-0.258444823174555,0.062,0.16,1
"FBXO44",0.406714783093301,0.346381238570468,0.188,0.12,1
"CCDC191",0.408711183175413,0.314917425648064,0.188,0.08,1
"RPAIN",0.408735725976272,0.250983071472263,0.25,0.2,1
"LMO3",0.408767723263546,0.265601338769854,0.188,0.12,1
"DNAJB14",0.408949858472753,0.295852815030206,0.25,0.16,1
"P3H3",0.409041707362548,0.35700651066901,0.188,0.16,1
"AJAP1",0.409341550754628,0.284495453056902,0.438,0.28,1
"ZNF506",0.409618594098179,-0.265564712053843,0.312,0.24,1
"NAV2",0.410166928220636,-0.30000886331771,0.312,0.36,1
"FAM171B",0.410632822639716,0.288114099795517,0.188,0.24,1
"ANKRD29",0.411318365135701,0.274591733819647,0.188,0.12,1
"ZNF227",0.4114398479682,0.290631313293061,0.125,0.08,1
"GLYR1",0.411901400214457,0.325670261695842,0.25,0.12,1
"TMCC1",0.412050395207111,-0.265749329615226,0.25,0.32,1
"IDI1",0.412414430273428,0.306024704494169,0.25,0.08,1
"PKIA",0.413442289780298,-0.25320255226416,0.125,0.16,1
"TANC2",0.413518382347087,0.345073715172163,0.188,0.16,1
"ANAPC16",0.41355325544856,0.309425267865896,0.188,0.12,1
"SLF1",0.413722115927741,0.304171204722501,0.25,0.2,1
"BRAT1",0.413856218137351,0.306301533374677,0.062,0.04,1
"FIGN",0.414042537445425,0.305632944951435,0.062,0.04,1
"UNC13C",0.414198324695088,0.299938818765449,0.5,0.4,1
"FAM149B1",0.414317499360428,0.354627325046472,0.25,0.16,1
"SARAF",0.415087932963397,0.284655041167473,0.312,0.24,1
"MARF1",0.415818799007765,0.363577470433931,0.312,0.12,1
"SLA2",0.416063886208889,0.298550674755707,0.062,0.04,1
"ASPN",0.416306580449978,0.272119035016587,0.125,0.08,1
"TOX2",0.416478952233832,0.288646345524934,0.188,0.08,1
"ENSA",0.416842173902954,0.278769852195577,0.438,0.32,1
"GMCL1",0.416883630973315,-0.262950330735204,0.125,0.2,1
"CAMK2N1",0.416980826426256,-0.269573246314643,0.375,0.44,1
"ZZEF1",0.416993981792454,0.261439542903851,0.312,0.28,1
"ZNF445",0.417101931609512,0.264217925635064,0.438,0.4,1
"ANKRD30BL",0.417437532254057,0.270558479497237,0.188,0.04,1
"FAM161A",0.417865411337633,0.322454943709901,0.25,0.2,1
"PMM2",0.417926297340451,0.29229059286742,0.062,0.04,1
"SREK1",0.418233906279832,-0.262086657324607,0.5,0.68,1
"C1orf131",0.418463418149912,0.264258485686791,0.25,0.12,1
"SOCS6",0.418649091088251,0.315777995616938,0.125,0.08,1
"NCAM2",0.418723544180554,0.283205604958894,0.375,0.2,1
"ACVR1B",0.419064325967815,-0.258635066131619,0.188,0.2,1
"ANGPTL7",0.419227495891542,0.288059632777511,0.062,0.04,1
"LRP1B",0.419870947196684,-0.280530041654312,0.375,0.32,1
"TCHP",0.419875779263489,0.325264730780412,0.188,0.16,1
"VHL",0.420002376077758,0.355238807039023,0.312,0.2,1
"LPCAT3",0.420958093346841,0.282605141928021,0.062,0.04,1
"EGLN3",0.421043525836287,0.334125946237619,0.062,0.08,1
"ZCCHC17",0.421904069567013,0.279703556218492,0.062,0.04,1
"ALDH5A1",0.422213354623755,0.263266885623453,0.25,0.2,1
"EID2",0.422232794191905,0.27870808467141,0.062,0.04,1
"IGF1",0.422265909683782,0.322271746301951,0.312,0.24,1
"KIN",0.422276707908082,0.268435974326922,0.25,0.12,1
"SMCHD1",0.422342457805812,0.279060108776992,0.375,0.36,1
"DOT1L",0.422814393220868,-0.277684568105124,0.188,0.2,1
"HEATR1",0.423030102587932,-0.300847066915124,0.188,0.28,1
"EXOC5",0.423293033275147,0.25533558067724,0.125,0.04,1
"RYR3",0.423748675547366,0.313783510862918,0.312,0.32,1
"ABHD12",0.423988693161503,0.273499331427378,0.062,0.04,1
"TPPP",0.424459090420806,0.341122010291161,0.25,0.16,1
"KIF27",0.424534035196084,-0.292818627390214,0.062,0.16,1
"ZMAT4",0.424806211191706,-0.283800655626877,0.125,0.2,1
"CHD4",0.425935513295689,-0.270077574165473,0.188,0.32,1
"PPP2R5E",0.426875702362621,-0.293745392003851,0.25,0.44,1
"COL18A1",0.426953988674755,0.291789680099076,0.188,0.16,1
"ZNF154",0.427214371800997,0.318199038832495,0.188,0.24,1
"ATP5PD",0.427306945271835,0.270494625103801,0.25,0.16,1
"RAB11FIP3",0.428170196543149,0.257412970473887,0.125,0.08,1
"PTPRG",0.428202490587051,-0.25531007730106,0.188,0.36,1
"PRKN",0.428463344324058,0.270805379863573,0.188,0.08,1
"STAT5B",0.428471576408753,0.315505104458469,0.25,0.16,1
"ZNF710",0.429182755393923,0.259088239704316,0.062,0.04,1
"ICMT",0.429360773793637,0.297555854456306,0.188,0.12,1
"SPRED3",0.429528414158229,0.342666242135279,0.125,0.04,1
"PPCS",0.429696331754552,0.25773851306792,0.062,0.04,1
"SYDE2",0.429696331754552,0.25773851306792,0.062,0.04,1
"TMEM178B",0.430012960639761,0.303712542928844,0.062,0.08,1
"LRP12",0.430261977870112,0.277601982014193,0.25,0.16,1
"CDK5RAP2",0.430717929486112,-0.296556124336091,0.25,0.2,1
"FMN1",0.431305506707523,0.309257978699261,0.312,0.2,1
"TEX2",0.43133237047498,0.253522893950856,0.062,0.04,1
"ATMIN",0.431544931600268,0.331456521203088,0.25,0.2,1
"ARPP21",0.432204270331895,-0.271876310299717,0.125,0.12,1
"EPS15",0.432462632916814,0.264733990261679,0.188,0.16,1
"TTC30A",0.432511229802874,0.250562163081021,0.062,0.04,1
"TRMT1",0.432511229802874,0.250562163081021,0.062,0.04,1
"TCEAL2",0.433626326087423,-0.300606319390691,0.062,0.2,1
"NSA2",0.43375742170902,-0.258352549679114,0.062,0.2,1
"PACSIN2",0.434656440909629,0.324684860213847,0.25,0.12,1
"EEF1D",0.435842909820424,0.251455854629508,0.25,0.24,1
"TRERF1",0.436034389469469,0.254546583819943,0.25,0.2,1
"PLA2G4C",0.436217329748798,0.29986173419195,0.188,0.08,1
"PRPF39",0.436654998382107,-0.305532770667501,0.125,0.2,1
"NHLRC2",0.436746134993752,-0.260160234383828,0.188,0.2,1
"XPC",0.437657249169184,0.269435431514364,0.188,0.04,1
"SLC35E3",0.438259102135983,-0.258136379741714,0.375,0.52,1
"ZNF440",0.438315158661053,0.27967794926487,0.062,0.08,1
"ZNF536",0.438421708016182,0.268752058094307,0.312,0.2,1
"PPP1R12B",0.438692001921342,0.307828419325828,0.188,0.16,1
"AP1G2",0.439449028594306,0.329734463697439,0.188,0.12,1
"INSR",0.440066046155096,-0.291229196359751,0.312,0.36,1
"LRPPRC",0.440327344532832,-0.281091332454604,0.125,0.24,1
"REP15",0.440517465199342,0.284212778951027,0.062,0.04,1
"PSIP1",0.440859680134108,0.267466831484682,0.562,0.4,1
"SOX1",0.441267621836424,-0.29635086161232,0.125,0.2,1
"SFXN5",0.441890471516492,-0.250056592809396,0.188,0.2,1
"PIAS2",0.442185874222557,-0.251707758378332,0.438,0.48,1
"MIPEP",0.442912219777071,0.278095531565051,0.062,0.04,1
"GNPTG",0.442926110054348,0.261333060378994,0.25,0.2,1
"ZBED5",0.443141482223295,-0.276824831586324,0.062,0.24,1
"TERF2IP",0.444265077060358,-0.303909406376831,0.25,0.24,1
"CCDC91",0.444921635973243,0.261960415109009,0.25,0.2,1
"FAM168A",0.44535543479846,0.336740445733672,0.312,0.12,1
"FER",0.445663782859044,-0.285410562771809,0.188,0.36,1
"TMEM151B",0.445801336330035,0.283123416224837,0.312,0.24,1
"DDHD1",0.446112576347296,-0.256742364421471,0.188,0.16,1
"PA2G4",0.446610628889796,0.257482753167566,0.125,0.04,1
"NPAS3",0.447160793699623,-0.2973097703069,0.062,0.24,1
"GANAB",0.447489960810813,0.250346074131122,0.188,0.12,1
"HPRT1",0.447639325611712,0.261567488360377,0.188,0.16,1
"TPRG1L",0.448004555568905,0.265836033580507,0.062,0.04,1
"EVI5L",0.448823590100442,0.267434720239205,0.188,0.04,1
"WWP1",0.449054549081797,-0.251942801613246,0.375,0.52,1
"PHACTR1",0.449353301454499,-0.26910911242039,0.188,0.2,1
"CNTN5",0.449793633193947,0.266042624013333,0.188,0.16,1
"ADAR",0.449934505730345,0.275088448053965,0.312,0.28,1
"SH3GLB1",0.451006581311082,0.276750904022615,0.25,0.12,1
"PAAF1",0.451092948134386,0.259749832819591,0.438,0.36,1
"CUL5",0.452283112626319,0.262520266195691,0.125,0.08,1
"QSER1",0.452441996892838,-0.273995452611272,0.25,0.32,1
"C19orf12",0.452619530000941,-0.260722174708746,0.125,0.16,1
"ZNF83",0.453646195615964,-0.298774233362509,0.25,0.4,1
"KLHL42",0.453771095050522,0.279734372797861,0.188,0.2,1
"RASGRP1",0.453784333478557,0.266042624013333,0.188,0.16,1
"SRSF5",0.454782690349786,-0.280078672247972,0.25,0.24,1
"B4GALNT4",0.455500861775491,0.339186075490526,0.062,0.08,1
"TIAM2",0.45613670418134,0.267934709926544,0.188,0.16,1
"IFT88",0.456383543385653,0.297471916194642,0.25,0.16,1
"NPAT",0.459244845674465,0.32304443912893,0.25,0.24,1
"DYNLL2",0.459480531925625,0.275458651471588,0.125,0.08,1
"SSBP3",0.459880179008603,0.259357613883037,0.188,0.16,1
"DYNC1I2",0.460204010563304,0.269319301028908,0.312,0.24,1
"RPL13",0.460246799442803,0.322543769516357,0.188,0.16,1
"ZNF626",0.461124072344105,0.302271606333128,0.188,0.12,1
"RFX3",0.461222272456015,-0.282459770003411,0.125,0.28,1
"DHX32",0.461706995805219,0.269834442872852,0.062,0.04,1
"QSOX1",0.462655390847067,0.324267271253779,0.125,0.16,1
"SYMPK",0.463053528195279,0.294118124862527,0.312,0.24,1
"SNAPC3",0.463197142603883,0.292142677422813,0.25,0.2,1
"EVI5",0.463745971071215,-0.257070132987086,0.188,0.2,1
"HIPK1",0.46393816839287,0.296766714259986,0.188,0.12,1
"RMND5B",0.46415088237197,0.328472760721261,0.062,0.04,1
"THUMPD1",0.464258893005797,-0.287138157073592,0.062,0.2,1
"DCC",0.464678430184633,0.277201660402826,0.062,0.08,1
"CCT6A",0.465412340870508,0.258126884372449,0.312,0.16,1
"SMAP1",0.466773316462164,0.286141997519259,0.188,0.16,1
"GNAI1",0.467633379436482,0.252948694227843,0.25,0.16,1
"OGFRL1",0.467663216058319,-0.264598310382946,0.062,0.24,1
"AHCTF1",0.467739462049086,0.309943572829419,0.312,0.16,1
"TAF1B",0.468700095469108,0.255580408922799,0.062,0.04,1
"HSD17B4",0.46940122286439,0.279763644637082,0.188,0.08,1
"ZNF236",0.469868083736135,0.299856408500473,0.125,0.2,1
"UBAC1",0.470236426381868,0.287243683773383,0.125,0.04,1
"ZNF711",0.470333789372728,0.289517541743054,0.312,0.24,1
"NAA15",0.470490446378957,-0.266097919416775,0.438,0.48,1
"PHAX",0.470611313206339,0.301169156399596,0.25,0.12,1
"ZSCAN18",0.470669727938257,-0.269950539516453,0.25,0.16,1
"SIN3B",0.471434204632182,0.295541536665783,0.25,0.2,1
"PALLD",0.471633189442389,0.277487843643022,0.25,0.16,1
"TPR",0.471950314371547,-0.278584062147495,0.25,0.28,1
"KANK2",0.472127820077713,0.261477402841822,0.062,0.08,1
"PTMA",0.472134895791804,0.266332039522817,0.5,0.52,1
"STX17",0.472405988600214,0.25707988764988,0.125,0.08,1
"MLLT6",0.474010216946052,-0.255766219148785,0.062,0.2,1
"MTDH",0.476333261337884,0.287820523862452,0.375,0.32,1
"CDK14",0.476665684435572,0.265172904948558,0.375,0.28,1
"CCAR1",0.477159108548942,0.260539106564077,0.438,0.48,1
"RABGAP1L",0.478358323100426,-0.251267959566525,0.125,0.16,1
"EIF4ENIF1",0.478439678887241,0.271799907541708,0.25,0.2,1
"GRM4",0.478891784539364,0.290734220568571,0.25,0.24,1
"ST8SIA3",0.480453873695478,0.28474214604911,0.25,0.28,1
"UBXN4",0.480808110140661,-0.274733530412251,0.125,0.16,1
"PSMD7",0.48117630342276,-0.261674676679418,0.062,0.24,1
"CEP97",0.48191230317747,0.253333822417638,0.125,0.04,1
"CDC42BPB",0.482084261045545,0.292388497940503,0.188,0.12,1
"FSIP2",0.483422461225595,0.262363028025607,0.125,0.12,1
"TAX1BP1",0.484530416746713,-0.273659677586777,0.188,0.32,1
"PRDM4",0.485067748442706,0.264677939729148,0.188,0.12,1
"PAK6",0.490649823258034,0.270594553990985,0.062,0.08,1
"EHBP1",0.491614781635196,0.282450349972268,0.312,0.28,1
"PHGDH",0.491759103826307,0.253797267963441,0.25,0.2,1
"PGAP1",0.492286702246169,0.255009378373544,0.312,0.24,1
"EP300",0.49235942554112,-0.252845647639562,0.25,0.28,1
"EXOSC10",0.494500599861436,0.278666926420298,0.312,0.2,1
